ID,length
g24884,822
g24885,531
g24886,354
g24887,603
g24888,339
g24889,519
g2489,672
g24890,333
g24891,729
g24892,1779
g24893,708
g24894,675
g24895,510
g24896,1068
g24897,327
g24898,651
g24899,720
g249,1017
g2490,516
g24900,2115
g24901,999
g24902,1497
g24903,4851
g24904,750
g24905,1392
g24906,1959
g24907,1512
g24908,630
g24909,762
g2491,405
g24910,507
g24911,1017
g24912,4188
g24913,2913
g24914,507
g24915,1008
g24916,444
g24917,573
g24918,279
g24919,327
g2492,273
g24920,1620
g24921,1200
g24922,2346
g24923,1062
g24924,426
g24925,1095
g24926,1080
g24927,303
g24928,951
g24929,369
g2493,675
g24930,876
g24931,456
g24932,318
g24933,1068
g24934,612
g24935,414
g24936,837
g24937,360
g24938,1086
g24939,954
g2494,240
g24940,960
g24941,249
g24942,1245
g24943,5523
g24944,411
g24945,2094
g24946,291
g24947,1746
g24948,888
g24949,330
g2495,351
g24950,534
g24951,4122
g24952,1173
g24953,3117
g24954,1686
g24955,2547
g24956,4131
g24957,345
g24958,303
g24959,1479
g2496,591
g24960,528
g24961,912
g24962,2817
g24963,840
g24964,525
g24965,261
g24966,525
g24967,696
g24968,489
g24969,252
g2497,228
g24970,459
g24971,1692
g24972,3132
g24973,1176
g24974,5028
g24975,1389
g24976,696
g24977,1131
g24978,744
g24979,1410
g2498,1131
g24980,807
g24981,777
g24982,357
g24983,1914
g24984,2709
g24985,594
g24986,12906
g24987,3738
g24988,2565
g24989,930
g2499,2529
g24990,702
g24991,321
g24992,3012
g24993,2946
g24994,204
g24995,522
g24996,507
g24997,2202
g24998,1341
g24999,393
g25,351
g250,819
g2500,1341
g25000,306
g25001,375
g25002,333
g25003,315
g25004,3348
g25005,1701
g25006,2526
g25007,675
g25008,285
g25009,993
g2501,546
g25010,348
g25011,555
g25012,1884
g25013,1470
g25014,408
g25015,330
g25016,555
g25017,1272
g25018,1341
g25019,2892
g2502,1227
g25020,375
g25021,1038
g25022,831
g25023,435
g25024,1353
g25025,2298
g25026,1317
g25027,849
g25028,1221
g25029,528
g2503,273
g25030,5421
g25031,648
g25032,627
g25033,345
g25034,1500
g25035,474
g25036,462
g25037,549
g25038,567
g25039,1428
g2504,615
g25040,252
g25041,315
g25042,696
g25043,624
g25044,624
g25045,375
g25046,459
g25047,810
g25048,1593
g25049,1353
g2505,402
g25050,552
g25051,747
g25052,582
g25053,228
g25054,2199
g25055,5460
g25056,765
g25057,4074
g25058,1092
g25059,402
g2506,297
g25060,210
g25061,2703
g25062,1326
g25063,2541
g25064,3798
g25065,873
g25066,510
g25067,651
g25068,1050
g25069,498
g2507,2319
g25070,603
g25071,1773
g25072,216
g25073,3171
g25074,246
g25075,399
g25076,852
g25077,1605
g25078,1911
g25079,537
g2508,3366
g25080,426
g25081,1227
g25082,579
g25083,465
g25084,2322
g25085,561
g25086,903
g25087,1962
g25088,927
g25089,1740
g2509,795
g25090,1074
g25091,747
g25092,846
g25093,672
g25094,1740
g25095,378
g25096,1281
g25097,1797
g25098,1227
g25099,1248
g251,1770
g2510,291
g25100,1062
g25101,759
g25102,5616
g25103,450
g25104,2685
g25105,912
g25106,411
g25107,558
g25108,2268
g25109,486
g2511,1422
g25110,1767
g25111,744
g25112,1188
g25113,396
g25114,624
g25115,378
g25116,3399
g25117,942
g25118,927
g25119,1017
g2512,393
g25120,1059
g25121,1053
g25122,1458
g25123,342
g25124,2622
g25125,867
g25126,408
g25127,1110
g25128,1758
g25129,7968
g2513,270
g25130,801
g25131,939
g25132,13503
g25133,1383
g25134,2508
g25135,690
g25136,483
g25137,1791
g25138,843
g25139,396
g2514,1422
g25140,690
g25141,2370
g25142,819
g25143,564
g25144,984
g25145,1086
g25146,642
g25147,948
g25148,4710
g25149,1719
g2515,2532
g25150,648
g25151,447
g25152,405
g25153,333
g25154,495
g25155,609
g25156,381
g25157,1515
g25158,1140
g25159,1827
g2516,420
g25160,342
g25161,1143
g25162,3609
g25163,4179
g25164,468
g25165,390
g25166,933
g25167,1023
g25168,4470
g25169,498
g2517,450
g25170,903
g25171,450
g25172,1032
g25173,633
g25174,2436
g25175,963
g25176,1404
g25177,258
g25178,297
g25179,513
g2518,525
g25180,1842
g25181,660
g25182,417
g25183,432
g25184,1500
g25185,8346
g25186,411
g25187,507
g25188,489
g25189,1209
g2519,630
g25190,348
g25191,627
g25192,573
g25193,1335
g25194,387
g25195,1704
g25196,345
g25197,234
g25198,633
g25199,804
g252,405
g2520,651
g25200,828
g25201,1563
g25202,807
g25203,1815
g25204,1359
g25205,1470
g25206,948
g25207,660
g25208,294
g25209,258
g2521,1584
g25210,738
g25211,858
g25212,1713
g25213,432
g25214,720
g25215,504
g25216,471
g25217,1107
g25218,624
g25219,342
g2522,294
g25220,789
g25221,618
g25222,411
g25223,1263
g25224,393
g25225,2730
g25226,612
g25227,2481
g25228,258
g25229,1188
g2523,459
g25230,423
g25231,6213
g25232,1092
g25233,798
g25234,357
g25235,426
g25236,1536
g25237,369
g25238,1608
g25239,477
g2524,378
g25240,1029
g25241,1065
g25242,717
g25243,3144
g25244,999
g25245,1185
g25246,1224
g25247,1155
g25248,1089
g25249,246
g2525,384
g25250,2838
g25251,960
g25252,579
g25253,450
g25254,666
g25255,1935
g25256,417
g25257,654
g25258,915
g25259,1671
g2526,954
g25260,351
g25261,282
g25262,612
g25263,402
g25264,378
g25265,501
g25266,927
g25267,480
g25268,1230
g25269,495
g2527,585
g25270,1182
g25271,1731
g25272,402
g25273,606
g25274,891
g25275,1368
g25276,1488
g25277,519
g25278,5067
g25279,264
g2528,7392
g25280,2334
g25281,804
g25282,453
g25283,1047
g25284,2061
g25285,321
g25286,327
g25287,354
g25288,429
g25289,321
g2529,1848
g25290,306
g25291,903
g25292,267
g25293,1113
g25294,846
g25295,546
g25296,462
g25297,663
g25298,1029
g25299,225
g253,1188
g2530,774
g25300,336
g25301,777
g25302,819
g25303,756
g25304,231
g25305,519
g25306,1026
g25307,1248
g25308,741
g25309,1203
g2531,1938
g25310,261
g25311,1716
g25312,471
g25313,1020
g25314,1455
g25315,1017
g25316,351
g25317,330
g25318,303
g25319,822
g2532,1305
g25320,1890
g25321,1092
g25322,2103
g25323,336
g25324,456
g25325,474
g25326,603
g25327,522
g25328,1110
g25329,330
g2533,894
g25330,1602
g25331,519
g25332,579
g25333,336
g25334,804
g25335,3489
g25336,1401
g25337,1950
g25338,258
g25339,1299
g2534,873
g25340,5622
g25341,2481
g25342,2085
g25343,282
g25344,1668
g25345,288
g25346,444
g25347,1023
g25348,336
g25349,2745
g2535,2016
g25350,1098
g25351,543
g25352,612
g25353,942
g25354,678
g25355,1293
g25356,3597
g25357,447
g25358,3915
g25359,1242
g2536,1839
g25360,651
g25361,510
g25362,1467
g25363,1008
g25364,429
g25365,3210
g25366,390
g25367,540
g25368,492
g25369,1134
g2537,378
g25370,354
g25371,447
g25372,1062
g25373,2640
g25374,378
g25375,1164
g25376,999
g25377,1788
g25378,543
g25379,903
g2538,837
g25380,387
g25381,357
g25382,249
g25383,285
g25384,564
g25385,504
g25386,576
g25387,1155
g25388,600
g25389,441
g2539,474
g25390,546
g25391,534
g25392,288
g25393,1047
g25394,783
g25395,447
g25396,312
g25397,366
g25398,570
g25399,258
g254,1164
g2540,267
g25400,3003
g25401,354
g25402,2103
g25403,603
g25404,1896
g25405,432
g25406,612
g25407,663
g25408,1278
g25409,360
g2541,1446
g25410,324
g25411,657
g25412,4407
g25413,297
g25414,1518
g25415,1260
g25416,2451
g25417,396
g25418,369
g25419,2331
g2542,528
g25420,993
g25421,426
g25422,378
g25423,1392
g25424,735
g25425,258
g25426,1584
g25427,366
g25428,651
g25429,855
g2543,639
g25430,618
g25431,963
g25432,564
g25433,1164
g25434,1752
g25435,1785
g25436,927
g25437,642
g25438,534
g25439,342
g2544,474
g25440,981
g25441,5835
g25442,471
g25443,378
g25444,429
g25445,1572
g25446,243
g25447,483
g25448,777
g25449,315
g2545,252
g25450,411
g25451,2172
g25452,429
g25453,237
g25454,483
g25455,384
g25456,465
g25457,1416
g25458,345
g25459,516
g2546,414
g25460,492
g25461,669
g25462,699
g25463,585
g25464,795
g25465,1878
g25466,750
g25467,462
g25468,1152
g25469,504
g2547,363
g25470,2808
g25471,756
g25472,420
g25473,1863
g25474,1278
g25475,1728
g25476,1275
g25477,633
g25478,492
g25479,465
g2548,1464
g25480,552
g25481,1686
g25482,333
g25483,897
g25484,1710
g25485,510
g25486,246
g25487,1221
g25488,744
g25489,2373
g2549,519
g25490,297
g25491,486
g25492,309
g25493,2691
g25494,1719
g25495,585
g25496,258
g25497,306
g25498,552
g25499,630
g255,300
g2550,492
g25500,1056
g25501,387
g25502,2103
g25503,798
g25504,1128
g25505,912
g25506,543
g25507,348
g25508,2391
g25509,963
g2551,318
g25510,507
g25511,231
g25512,1896
g25513,2439
g25514,999
g25515,591
g25516,828
g25517,273
g25518,297
g25519,1581
g2552,801
g25520,1920
g25521,333
g25522,273
g25523,816
g25524,1857
g25525,3360
g25526,375
g25527,228
g25528,318
g25529,681
g2553,1083
g25530,342
g25531,1110
g25532,849
g25533,3627
g25534,1473
g25535,330
g25536,390
g25537,1083
g25538,1107
g25539,2385
g2554,666
g25540,5160
g25541,4398
g25542,432
g25543,468
g25544,2580
g25545,246
g25546,270
g25547,378
g25548,924
g25549,285
g2555,2160
g25550,1272
g25551,1146
g25552,960
g25553,285
g25554,315
g25555,288
g25556,777
g25557,915
g25558,747
g25559,405
g2556,3813
g25560,327
g25561,795
g25562,1041
g25563,900
g25564,495
g25565,756
g25566,378
g25567,1383
g25568,1563
g25569,2460
g2557,1278
g25570,1743
g25571,723
g25572,288
g25573,717
g25574,483
g25575,564
g25576,903
g25577,243
g25578,675
g25579,867
g2558,378
g25580,390
g25581,1695
g25582,822
g25583,1413
g25584,453
g25585,558
g25586,588
g25587,459
g25588,1707
g25589,3153
g2559,480
g25590,600
g25591,1458
g25592,990
g25593,960
g25594,612
g25595,729
g25596,2415
g25597,663
g25598,1656
g25599,552
g256,1869
g2560,729
g25600,1341
g25601,735
g25602,798
g25603,324
g25604,369
g25605,1494
g25606,981
g25607,822
g25608,411
g25609,522
g2561,3159
g25610,747
g25611,453
g25612,354
g25613,300
g25614,1464
g25615,384
g25616,411
g25617,1167
g25618,945
g25619,561
g2562,516
g25620,912
g25621,969
g25622,429
g25623,507
g25624,966
g25625,726
g25626,348
g25627,459
g25628,834
g25629,282
g2563,711
g25630,819
g25631,1053
g25632,426
g25633,534
g25634,594
g25635,474
g25636,399
g25637,489
g25638,354
g25639,2637
g2564,435
g25640,1005
g25641,474
g25642,753
g25643,315
g25644,699
g25645,474
g25646,1896
g25647,2160
g25648,576
g25649,339
g2565,1068
g25650,699
g25651,2064
g25652,1902
g25653,456
g25654,363
g25655,1044
g25656,1833
g25657,1548
g25658,561
g25659,1161
g2566,519
g25660,699
g25661,429
g25662,444
g25663,324
g25664,369
g25665,447
g25666,2448
g25667,699
g25668,318
g25669,519
g2567,1644
g25670,339
g25671,282
g25672,492
g25673,510
g25674,2427
g25675,297
g25676,210
g25677,2745
g25678,342
g25679,666
g2568,300
g25680,531
g25681,402
g25682,1644
g25683,1629
g25684,954
g25685,705
g25686,513
g25687,261
g25688,246
g25689,357
g2569,444
g25690,2274
g25691,2784
g25692,1137
g25693,639
g25694,573
g25695,228
g25696,618
g25697,849
g25698,1893
g25699,267
g257,615
g2570,495
g25700,1749
g25701,435
g25702,579
g25703,4449
g25704,1029
g25705,315
g25706,1350
g25707,270
g25708,375
g25709,1017
g2571,555
g25710,759
g25711,570
g25712,531
g25713,2049
g25714,369
g25715,228
g25716,1224
g25717,450
g25718,966
g25719,774
g2572,1404
g25720,3123
g25721,420
g25722,792
g25723,348
g25724,963
g25725,3306
g25726,513
g25727,1035
g25728,309
g25729,2673
g2573,699
g25730,1599
g25731,1068
g25732,246
g25733,717
g25734,246
g25735,1083
g25736,1314
g25737,495
g25738,345
g25739,1485
g2574,894
g25740,1944
g25741,744
g25742,966
g25743,831
g25744,372
g25745,1224
g25746,2862
g25747,2952
g25748,1056
g25749,6831
g2575,1740
g25750,1047
g25751,576
g25752,651
g25753,621
g25754,2646
g25755,429
g25756,2448
g25757,1002
g25758,411
g25759,804
g2576,531
g25760,522
g25761,2208
g25762,1890
g25763,2544
g25764,507
g25765,1530
g25766,288
g25767,627
g25768,2742
g25769,888
g2577,1374
g25770,717
g25771,639
g25772,417
g25773,639
g25774,1224
g25775,393
g25776,288
g25777,765
g25778,789
g25779,807
g2578,330
g25780,456
g25781,858
g25782,336
g25783,1368
g25784,867
g25785,864
g25786,1014
g25787,813
g25788,297
g25789,744
g2579,879
g25790,1434
g25791,1305
g25792,684
g25793,276
g25794,633
g25795,1119
g25796,990
g25797,1605
g25798,5355
g25799,1023
g258,696
g2580,1170
g25800,345
g25801,534
g25802,459
g25803,300
g25804,573
g25805,468
g25806,591
g25807,726
g25808,321
g25809,1029
g2581,1005
g25810,441
g25811,600
g25812,1179
g25813,2079
g25814,810
g25815,411
g25816,6318
g25817,1461
g25818,210
g25819,363
g2582,1314
g25820,504
g25821,2109
g25822,468
g25823,1131
g25824,423
g25825,300
g25826,708
g25827,627
g25828,372
g25829,318
g2583,1422
g25830,1626
g25831,729
g25832,1044
g25833,468
g25834,588
g25835,1242
g25836,684
g25837,1011
g25838,549
g25839,2286
g2584,594
g25840,291
g25841,345
g25842,246
g25843,1077
g25844,315
g25845,1269
g25846,2766
g25847,291
g25848,3549
g25849,1374
g2585,663
g25850,627
g25851,1032
g25852,450
g25853,870
g25854,1278
g25855,747
g25856,303
g25857,1881
g25858,990
g25859,783
g2586,504
g25860,399
g25861,375
g25862,624
g25863,525
g25864,378
g25865,696
g25866,669
g25867,594
g25868,345
g25869,1842
g2587,2013
g25870,297
g25871,834
g25872,1653
g25873,1896
g25874,2031
g25875,510
g25876,1923
g25877,708
g25878,570
g25879,3078
g2588,450
g25880,1194
g25881,531
g25882,1107
g25883,951
g25884,2565
g25885,1392
g25886,438
g25887,408
g25888,408
g25889,1482
g2589,1170
g25890,288
g25891,1866
g25892,813
g25893,456
g25894,1167
g25895,675
g25896,645
g25897,645
g25898,1293
g25899,1827
g259,654
g2590,1260
g25900,237
g25901,8973
g25902,1188
g25903,279
g25904,687
g25905,957
g25906,2184
g25907,441
g25908,756
g25909,357
g2591,585
g25910,534
g25911,636
g25912,687
g25913,1233
g25914,1893
g25915,339
g25916,297
g25917,225
g25918,759
g25919,1320
g2592,327
g25920,603
g25921,669
g25922,3981
g25923,498
g25924,549
g25925,573
g25926,492
g25927,1062
g25928,498
g25929,723
g2593,876
g25930,1458
g25931,360
g25932,228
g25933,4248
g25934,1446
g25935,846
g25936,405
g25937,2667
g25938,1086
g25939,972
g2594,384
g25940,303
g25941,633
g25942,1152
g25943,258
g25944,1059
g25945,555
g25946,657
g25947,2442
g25948,969
g25949,387
g2595,1302
g25950,576
g25951,453
g25952,1077
g25953,1734
g25954,420
g25955,438
g25956,1659
g25957,282
g25958,873
g25959,636
g2596,1494
g25960,249
g25961,2508
g25962,243
g25963,5886
g25964,762
g25965,666
g25966,414
g25967,492
g25968,1518
g25969,2907
g2597,1623
g25970,396
g25971,525
g25972,1590
g25973,1116
g25974,264
g25975,1113
g25976,1713
g25977,819
g25978,342
g25979,360
g2598,432
g25980,285
g25981,1647
g25982,1020
g25983,432
g25984,1047
g25985,375
g25986,2310
g25987,960
g25988,777
g25989,348
g2599,372
g25990,888
g25991,387
g25992,303
g25993,354
g25994,774
g25995,1560
g25996,432
g25997,639
g25998,852
g25999,270
g26,606
g260,429
g2600,396
g26000,681
g26001,342
g26002,420
g26003,1215
g26004,3042
g26005,279
g26006,276
g26007,852
g26008,294
g26009,318
g2601,2238
g26010,315
g26011,714
g26012,672
g26013,624
g26014,861
g26015,390
g26016,615
g26017,510
g26018,360
g26019,426
g2602,609
g26020,279
g26021,606
g26022,384
g26023,1110
g26024,288
g26025,3318
g26026,2553
g26027,1641
g26028,690
g26029,1521
g2603,2436
g26030,417
g26031,1083
g26032,486
g26033,1359
g26034,468
g26035,363
g26036,813
g26037,1269
g26038,861
g26039,2943
g2604,714
g26040,513
g26041,1011
g26042,459
g26043,522
g26044,378
g26045,483
g26046,1116
g26047,564
g26048,699
g26049,366
g2605,648
g26050,1581
g26051,630
g26052,570
g26053,969
g26054,945
g26055,5445
g26056,747
g26057,234
g26058,213
g26059,276
g2606,1125
g26060,297
g26061,768
g26062,453
g26063,297
g26064,969
g26065,309
g26066,867
g26067,1077
g26068,666
g26069,1530
g2607,870
g26070,1416
g26071,981
g26072,504
g26073,1419
g26074,714
g26075,1746
g26076,252
g26077,336
g26078,2748
g26079,582
g2608,1353
g26080,1200
g26081,4302
g26082,3330
g26083,1956
g26084,438
g26085,540
g26086,480
g26087,597
g26088,684
g26089,642
g2609,3288
g26090,1467
g26091,1035
g26092,678
g26093,1191
g26094,744
g26095,3840
g26096,726
g26097,504
g26098,375
g26099,1791
g261,1881
g2610,708
g26100,1023
g26101,528
g26102,1287
g26103,339
g26104,477
g26105,5235
g26106,1791
g26107,1242
g26108,1011
g26109,609
g2611,4896
g26110,537
g26111,1446
g26112,5280
g26113,882
g26114,360
g26115,1851
g26116,456
g26117,1170
g26118,291
g26119,1716
g2612,630
g26120,1335
g26121,1197
g26122,1026
g26123,1548
g26124,1302
g26125,891
g26126,1323
g26127,435
g26128,651
g26129,798
g2613,744
g26130,393
g26131,855
g26132,4482
g26133,1380
g26134,5382
g26135,246
g26136,1347
g26137,1059
g26138,1083
g26139,1242
g2614,447
g26140,1170
g26141,1053
g26142,369
g26143,651
g26144,1641
g26145,645
g26146,576
g26147,363
g26148,369
g26149,1497
g2615,1227
g26150,426
g26151,1218
g26152,1611
g26153,417
g26154,345
g26155,474
g26156,540
g26157,282
g26158,285
g26159,855
g2616,663
g26160,648
g26161,765
g26162,525
g26163,1254
g26164,1038
g26165,1656
g26166,471
g26167,486
g26168,438
g26169,1041
g2617,660
g26170,288
g26171,411
g26172,315
g26173,369
g26174,300
g26175,858
g26176,570
g26177,789
g26178,483
g26179,633
g2618,591
g26180,273
g26181,219
g26182,2106
g26183,2940
g26184,855
g26185,339
g26186,1224
g26187,516
g26188,711
g26189,312
g2619,369
g26190,318
g26191,810
g26192,441
g26193,4911
g26194,411
g26195,381
g26196,609
g26197,1029
g26198,1041
g26199,1110
g262,639
g2620,612
g26200,633
g26201,1074
g26202,1083
g26203,987
g26204,2031
g26205,552
g26206,393
g26207,447
g26208,1698
g26209,327
